tweet_id,airline_sentiment,reason,airline,name,retweet_count,text,tweet_created
5.68211E+17,negative,Flight Attendant Complaints,US Airways,DAngel082,0,@USAirways so far I've gotten six different answers,18/02/15 16:51
5.68211E+17,negative,Flight Attendant Complaints,US Airways,mma718,0,@USAirways The captain turned off the seat belt sign so people can get up and walk around.  That's not good.,18/02/15 16:48
5.68188E+17,negative,Flight Attendant Complaints,US Airways,trevels11,0,"@USAirways once again your service leaves a lot to be desired. Flight 5141 here early, but short staffing means we wait on Tarmac...Thanks",18/02/15 15:20
5.68167E+17,negative,Flight Attendant Complaints,US Airways,od2be2003,0,"@USAirways ""admirals club"" at CLT has rude, and ignorant front desk staff...@AmericanAir you have fallen so far...THANKS DOUG PARKER!!!",18/02/15 13:57
5.68165E+17,negative,Flight Attendant Complaints,US Airways,RayAllStar28,0,"@USAirways my flight was Cancelled Flightled yesterday and moved to today, then while at my stop in DC my flight is delayed due to lack of crew US4485",18/02/15 13:46
5.68127E+17,negative,Flight Attendant Complaints,US Airways,mscaitw,0,"@USAirways the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened""",18/02/15 11:15
5.68116E+17,negative,Flight Attendant Complaints,US Airways,MusJew2daRescue,0,@USAirways would be more pleased if you reassess your business practices.  Goal should be to have passengers on plane as little as possible,18/02/15 10:31
5.68032E+17,negative,Flight Attendant Complaints,US Airways,_DeeGotDaLoud,0,"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒",18/02/15 4:58
5.6803E+17,negative,Flight Attendant Complaints,US Airways,_DeeGotDaLoud,0,@USAirways Has the most useless &amp; Rude employees ever at Philadelphia airport never again will I fly with them ! 😤,18/02/15 4:50
5.68023E+17,negative,Flight Attendant Complaints,US Airways,RealcornerboyT,0,@USAirways gate agents are now working with everyone to resolve connecting flight issues which is my concern,18/02/15 4:21
5.68013E+17,negative,Flight Attendant Complaints,US Airways,jtalarcek,0,@USAirways  please don't go to the check in process @AmericanAir uses at #MCO. It's an absolute disaster.,18/02/15 3:44
5.67918E+17,negative,Flight Attendant Complaints,US Airways,jsperber,0,@USAirways thanks. We did see an agent. Unhelpful. Some got vouchers others did not for unexplained reasons.,17/02/15 21:26
5.67916E+17,negative,Flight Attendant Complaints,US Airways,MindyPack,0,"@USAirways this day has been a disaster, rude employees, no help &amp; now no hotel. not flying with you again &amp; I fly ALOT! Dallas=raise=now!",17/02/15 21:17
5.6791E+17,negative,Flight Attendant Complaints,US Airways,jsperber,0,@usairways traveling with 2 year old. would appreciate you holding up your end of good business and hosting us in our unanticipated layover.,17/02/15 20:54
5.67909E+17,negative,Flight Attendant Complaints,US Airways,drpippa,0,"@USAirways I absolutely knew you would try to blame weather to deny us vouchers in Phoenix. Totally false, was a crew issue.",17/02/15 20:49
5.67894E+17,negative,Flight Attendant Complaints,US Airways,weezerandburnie,0,@USAirways  really u gave 6 scotch on the rocks to an out of control drunk and would not let my sister change seats when he was grouping her,17/02/15 19:49
5.67888E+17,negative,Flight Attendant Complaints,US Airways,laurencecharles,0,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.,17/02/15 19:25
5.6786E+17,negative,Flight Attendant Complaints,US Airways,PastorMRobinson,0,@USAirways I'm amazed at the lack of communication with the passengers.,17/02/15 17:37
5.6786E+17,negative,Flight Attendant Complaints,US Airways,stumintz,0,"@USAirways when I told csr I would close acct, he couldn't care less",17/02/15 17:37
5.6786E+17,negative,Flight Attendant Complaints,US Airways,PastorMRobinson,0,@USAirways bad weather shouldn't mean bad service,17/02/15 17:35
5.6786E+17,negative,Flight Attendant Complaints,US Airways,PastorMRobinson,0,@USAirways stuck in Charlotte being treated like a nobody by staff.,17/02/15 17:34
5.67831E+17,negative,Flight Attendant Complaints,US Airways,Nathanielyb,0,"@USAirways so i ask for ice and the attendant snaps ""i dont have ice on this cart"" not 5 min Late Flightr 2 cups of ice to the people 2 rows ahead.",17/02/15 15:40
5.67812E+17,negative,Flight Attendant Complaints,US Airways,btr5017,0,@USAirways @AmericanAir Your staff members are looking at me like I have two heads. Check your own websites!!! http://t.co/8Hh0c63TIe,17/02/15 14:26
5.67791E+17,negative,Flight Attendant Complaints,US Airways,laurastarbeth,1,@USAirways Please staff your flights approproately. Our entire flight is delayed because FA isnt here. I shouldnt have left Delta...,17/02/15 13:00
5.67776E+17,negative,Flight Attendant Complaints,US Airways,DomaineD1997,0,@USAirways I hope flight 1855 is not being delayed because flight attendant didn't come to work! #nobackup,17/02/15 12:02
5.67769E+17,negative,Flight Attendant Complaints,US Airways,j_husucks,0,@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks,17/02/15 11:33
5.67769E+17,negative,Flight Attendant Complaints,US Airways,j_husucks,0,@USAirways also your employees were LESS then helpful when @Jack_Kairys was checking his bag. Two just left their desks completely (1/2),17/02/15 11:32
5.67764E+17,negative,Flight Attendant Complaints,US Airways,liquidfox1,0,"@USAirways me too. In the future, have a better harsh weather preparedness plan. So much of your staff called out that everything snowballed",17/02/15 11:13
5.67759E+17,negative,Flight Attendant Complaints,US Airways,afioto,0,@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl,17/02/15 10:55
5.67756E+17,negative,Flight Attendant Complaints,US Airways,Jack_Kairys,0,@USAirways then why did my whole team be able to put there carry ons under the plane,17/02/15 10:43
5.67749E+17,negative,Flight Attendant Complaints,US Airways,sampleonephl,0,@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???,17/02/15 10:14
5.70307E+17,negative,Flight Attendant Complaints,American,TheTPVshow,0,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",24/02/15 11:38
5.70297E+17,negative,Flight Attendant Complaints,American,lilirr,0,"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!",24/02/15 10:59
5.70276E+17,negative,Flight Attendant Complaints,American,StefanNiemczyk,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",24/02/15 9:37
5.70271E+17,negative,Flight Attendant Complaints,American,BartonDVM,0,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,24/02/15 9:17
5.7027E+17,negative,Flight Attendant Complaints,American,rqualls,0,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,24/02/15 9:10
5.70269E+17,negative,Flight Attendant Complaints,American,weezerandburnie,0,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care,24/02/15 9:06
5.70268E+17,negative,Flight Attendant Complaints,American,alinaxkristin,0,@AmericanAir you could train your flight attendants to have some manners and decency,24/02/15 9:02
5.69601E+17,negative,Flight Attendant Complaints,American,stevereasnors,0,@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!,22/02/15 12:55
5.70307E+17,negative,Flight Attendant Complaints,American,TheTPVshow,0,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",24/02/15 11:38
5.70276E+17,negative,Flight Attendant Complaints,American,StefanNiemczyk,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",24/02/15 9:37
5.70271E+17,negative,Flight Attendant Complaints,American,BartonDVM,0,"@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO.""",24/02/15 9:15
5.7027E+17,negative,Flight Attendant Complaints,American,rqualls,0,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,24/02/15 9:10
5.70268E+17,negative,Flight Attendant Complaints,American,alinaxkristin,0,@AmericanAir you could train your flight attendants to have some manners and decency,24/02/15 9:02
5.70262E+17,negative,Flight Attendant Complaints,American,weezerandburnie,0,@AmericanAir  we are going to the police dept due to the sexual assult that your stewardess allowed to occur and your lack of concern,24/02/15 8:40
5.70261E+17,negative,Flight Attendant Complaints,American,weezerandburnie,0,@AmericanAir since you don't care about what happens to your passengers on your planes we will now be contacting the Police Dept,24/02/15 8:37
5.70248E+17,negative,Flight Attendant Complaints,American,dwjudson,0,"@AmericanAir Lots of upset people, freezing terminal, and no gate agent. Kept us waiting on plane beyond allowable time length.",24/02/15 7:45
5.70247E+17,negative,Flight Attendant Complaints,American,Flora_Lola_NYC,0,"@AmericanAir To announce DURING BOARDING that you chose to limit catering to the point that you WILL run out shows a lack of planning, IMO.",24/02/15 7:40
5.7024E+17,negative,Flight Attendant Complaints,American,mwecker,0,"@AmericanAir 4285. Apparently we’re told, staff on the ground keep promising to come and they don’t.",24/02/15 7:13
5.70226E+17,negative,Flight Attendant Complaints,American,EMesaLaw,0,@AmericanAir an overzealous stewardess prevented us from bringing in a car seat! #worstflight!,24/02/15 6:19
5.70213E+17,negative,Flight Attendant Complaints,American,msolor,0,@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.,24/02/15 5:26
5.7021E+17,negative,Flight Attendant Complaints,American,dwjudson,0,"@AmericanAir She was at gate on time though, they made her cry, and made a scene for 10 mins instead of boarding her. Plane still outside.",24/02/15 5:15
5.70209E+17,negative,Flight Attendant Complaints,American,dwjudson,0,"@AmericanAir Your AA3465 staff are refusing to allow a woman to board. She was here at 8 for 8:16 departure. Sign still ""Now Boarding""...",24/02/15 5:09
5.70202E+17,negative,Flight Attendant Complaints,American,joylauren3,0,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.,24/02/15 4:42
5.70202E+17,negative,Flight Attendant Complaints,American,jash01,0,"@AmericanAir again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that",24/02/15 4:42
5.70192E+17,negative,Flight Attendant Complaints,American,weezerandburnie,0,@AmericanAir she has  the guy u served drinks 2  til he needed awheelchair to get off the plane is a more important then the assaulted women,24/02/15 4:01
5.70176E+17,negative,Flight Attendant Complaints,American,SouthSeth,0,@AmericanAir merged airlines do not work for FF programs. Very frustrating and the gate agents are to busy pouting to care. #AttitudeIssues,24/02/15 2:59
5.70175E+17,negative,Flight Attendant Complaints,American,CamaroGuySteve,0,@AmericanAir the pilot her and another flight attendant left walking away laughing.  Just wow,24/02/15 2:55
5.70175E+17,negative,Flight Attendant Complaints,American,CamaroGuySteve,0,@AmericanAir  oh no she left the counter and went downstairs.  Then she told Elise an agent that joined her not to come over to counter.,24/02/15 2:54
5.70138E+17,negative,Flight Attendant Complaints,American,KyleFerrel,0,"@AmericanAir I tried, EXTREMELY RUDE. Even the supervisor. And when I asked to speak to HIS supervisor I was told no",24/02/15 0:28
5.70086E+17,negative,Flight Attendant Complaints,American,GarrettBogar,0,"Nice try @AmericanAir I heard your crew whisper ""she's still at the hotel, she probably doesn't think she has to work until tomorrow""",23/02/15 21:03
5.70086E+17,negative,Flight Attendant Complaints,American,Alefishman,0,@AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.,23/02/15 21:01
5.70039E+17,negative,Flight Attendant Complaints,American,garytx,0,.@AmericanAir Advised GAs and pilot of my flight. Too bad no one took action.,23/02/15 17:52
5.70036E+17,negative,Flight Attendant Complaints,American,Lauren_Nann,0,@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,23/02/15 17:43
5.70022E+17,negative,Flight Attendant Complaints,American,chagaga2013,0,"@AmericanAir I have got a flight for
The next day !! What about a credit ! You guys are a multimillion dollar company give us back a Credit",23/02/15 16:45
5.70009E+17,negative,Flight Attendant Complaints,American,Robin_Downing,0,"@AmericanAir your DCA baggage claim employees should realize a please, a thank you and an apology can go a long way #customerservice #DCA",23/02/15 15:55
5.7E+17,negative,Flight Attendant Complaints,American,waynebevan,0,@AmericanAir Also Agent not aware clearly of http://t.co/FWKJ49B1LE,23/02/15 15:17
5.69969E+17,negative,Flight Attendant Complaints,American,ashritt,0,"@AmericanAir Agents in DFW were very kind did their best to help, but this doesn't make up for PHX error and attitude! #Americant",23/02/15 13:18
5.69969E+17,negative,Flight Attendant Complaints,American,ashritt,0,"@AmericanAir she was rude, unprofessional,  not helpful in helping me try and get home. As a #aaadvantage #loyal aa customer dissatisfied!",23/02/15 13:15
5.69934E+17,negative,Flight Attendant Complaints,American,Airportcluster,1,"@AmericanAir There was no one from #AA at the #woase2015 event @HelsinkiAirport
Lots of info available of #winterops",23/02/15 10:58
5.69921E+17,negative,Flight Attendant Complaints,American,TNLtraining,0,"@AmericanAir Thanks but don't understand why they couldn't have used the tug at the next gate over, ground crew took a break? #unacceptable",23/02/15 10:04
5.69917E+17,negative,Flight Attendant Complaints,American,slippysam,0,@AmericanAir back in UK now no thanks to your staff that wouldn't me or the other passengers stranded. Just laughed at us,23/02/15 9:48
5.69907E+17,negative,Flight Attendant Complaints,American,nic_tudobem,0,@AmericanAir She could even see that I had tried to make the transaction but wouldn't offer me the price I'd tried to purchase it at.,23/02/15 9:08
5.69905E+17,negative,Flight Attendant Complaints,American,nataliadarling,0,@AmericanAir this is all i gotta say to y'all &amp; your staff... for real http://t.co/rKPRxTGvfL,23/02/15 9:02
5.69901E+17,negative,Flight Attendant Complaints,American,slippysam,0,@AmericanAir your staff at JFK airport are discussing the way we we're left stranded,23/02/15 8:45
5.69895E+17,negative,Flight Attendant Complaints,American,weezerandburnie,0,@AmericanAir @cnnbrk she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help,23/02/15 8:22
5.69881E+17,negative,Flight Attendant Complaints,American,MeeestarCoke,0,"@AmericanAir  upon entering plane to 2 @USAirways stewardesses: ""can I have some water?"" ""no we don't do that. please take your seat""",23/02/15 7:27
5.69879E+17,negative,Flight Attendant Complaints,American,weezerandburnie,0,@AmericanAir they sent her a letter and said they would talk to the stewardess about serving drunks drinks how does that help,23/02/15 7:17
5.69866E+17,negative,Flight Attendant Complaints,American,themaxologist,0,@AmericanAir tisk tisk. Rude flight attendants yet again. I can't hang my suit up because I didn't buy first class? @Delta when will I learn,23/02/15 6:27
5.69851E+17,negative,Flight Attendant Complaints,American,HaileyUrban,0,@AmericanAir you have the worst reps at Jacksonville airport. So rude and totally not helpful at all!,23/02/15 5:25
5.6983E+17,negative,Flight Attendant Complaints,American,Peakway3,0,@AmericanAir thank you Mr Parker for screwing over chairman preferred when we fly AA. No #firstclass option and treated like crap by staff,23/02/15 4:04
5.69754E+17,negative,Flight Attendant Complaints,American,rgsager,0,@AmericanAir make sure u insure your luggage as those assholes @ AA take no fricken responsibility...&amp; don't  believe their lies!!!!,22/02/15 23:00
5.69741E+17,negative,Flight Attendant Complaints,American,kathtrn,0,@AmericanAir  MY FLIGHT #2962 OUT OF CLL @ 0600 WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT,22/02/15 22:09
5.69728E+17,negative,Flight Attendant Complaints,American,WheelsUpDDD,0,@AmericanAir We have been sitting on this bird #AA1457 for 2 hrs on the dfw tarmac.  Some water would be nice.  Where's your manners?,22/02/15 21:17
5.69719E+17,negative,Flight Attendant Complaints,American,wadekoehler,0,@AmericanAir I have never seen such incompetency from a gate agent in years of business travel DFW B16 gate agent needs training or new job,22/02/15 20:42
5.69718E+17,negative,Flight Attendant Complaints,American,MeganStephens74,0,@AmericanAir @USAirways and the way I have been spoken to by #DFW and #Mia employees is truly disgusting. Save the pain fly with anyone else,22/02/15 20:37
5.69716E+17,negative,Flight Attendant Complaints,American,MeganStephens74,0,@AmericanAir cost me 1 day of #vacation ($350) and all I got was a rude woman tell me to go to another country and figure out how to get...,22/02/15 20:30
5.69707E+17,negative,Flight Attendant Complaints,American,alxmdavis,0,@AmericanAir how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ. #WhyAreYouYelling,22/02/15 19:54
5.69699E+17,negative,Flight Attendant Complaints,American,jkhoey,0,@AmericanAir due to gate agents I missed my connecting flight to Mexico City...not a happy customer AA- let's correct this,22/02/15 19:21
5.69698E+17,negative,Flight Attendant Complaints,American,ChaimOsina,0,"@AmericanAir its not that, it's the rude agent who wouldn't listen to anything I would say and it clearly fit into the sizer",22/02/15 19:19
5.69698E+17,negative,Flight Attendant Complaints,American,wadekoehler,0,"@AmericanAir your gate agents at DFW gate B16 are pathetic tonight.  Terrible communication, stories changing and apathetic",22/02/15 19:18
5.69696E+17,negative,Flight Attendant Complaints,American,joedizzle,0,@AmericanAir pretty bad at #DFW no updates two flights behind doors open breeze no America airlines workers http://t.co/6MBK79mdnW,22/02/15 19:11
5.69694E+17,negative,Flight Attendant Complaints,American,cloop87,0,@AmericanAir The pilot told us they would release bags as well as offer hotel vouchers. Neither happened.,22/02/15 19:02
5.6969E+17,negative,Flight Attendant Complaints,American,jkhoey,0,@AmericanAir and let FLT 2350 know I'm coming / gate crew have yet to arrive to let us off FLT 5350 #DFW,22/02/15 18:47
5.69681E+17,negative,Flight Attendant Complaints,American,Gregm528,0,@AmericanAir you have the poorest trained employees at these desks. I haven't even started to discuss the #lostluggage yet,22/02/15 18:10
5.69678E+17,negative,Flight Attendant Complaints,American,CFISteve,0,@AmericanAir usually raving about the service to LAX. Your nbr1 and helper can't figure out how to hang a coat and serve a drink. 6F,22/02/15 18:01
5.69668E+17,negative,Flight Attendant Complaints,American,Ikimulisa,0,@AmericanAir a worker just checked for ice on our plane using his cell phone flashlight! Really?! Come on!,22/02/15 17:19
5.69659E+17,negative,Flight Attendant Complaints,American,poolinenaidoo,0,@AmericanAir pathetic to have your gate agents lie to my face when you are at fault,22/02/15 16:45
5.69658E+17,negative,Flight Attendant Complaints,American,ChaimOsina,0,@AmericanAir rude gate agent by AA363 ORD-LGA just now. Seems to have a temper. Made me check in a bag that fit INSIDE the sizer.,22/02/15 16:41
5.69653E+17,negative,Flight Attendant Complaints,American,Lioninflorida,0,@AmericanAir absolutely worse cust. Svc ever experienced in 25 yrs of flying.  Supvrs at iah extremely rude. #poorservice #travel,22/02/15 16:18
5.6965E+17,negative,Flight Attendant Complaints,American,5amantha_marie,0,"@AmericanAir I've got a BA flight as your airport couldn't accommodate us. We were left without any info. No vouchers for food,nothing.",22/02/15 16:06
5.69644E+17,negative,Flight Attendant Complaints,American,CineDrones,0,@AmericanAir Your gate attendants in ABQ are awful as was your service. You should be ashamed. Terrible experience here from start to finish,22/02/15 15:46
5.69644E+17,negative,Flight Attendant Complaints,American,andrearothcraig,0,"@AmericanAir @sa_craig no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers.",22/02/15 15:45
5.69642E+17,negative,Flight Attendant Complaints,American,cwalshnews,0,@AmericanAir why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,22/02/15 15:35
5.69641E+17,negative,Flight Attendant Complaints,American,cwalshnews,0,@AmericanAir flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines,22/02/15 15:33
5.69629E+17,negative,Flight Attendant Complaints,American,JulianaSheldon,0,@AmericanAir first my sister had ZERO food in her cross country flight with no type of warning or voucher,22/02/15 14:45
5.69625E+17,negative,Flight Attendant Complaints,American,Flora_Lola_NYC,0,@AmericanAir I let a crew member know every time this happens.  Which is most of the time.,22/02/15 14:30
5.69618E+17,negative,Flight Attendant Complaints,American,SarahisJewish,0,"@AmericanAir 245. I'm about to take off but one of your reps at a different gate was rude when I asked for assistance. Thanks, though.",22/02/15 14:02
5.69617E+17,negative,Flight Attendant Complaints,American,ejacqui,0,@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.,22/02/15 13:55
5.69608E+17,negative,Flight Attendant Complaints,American,igclp,0,"@AmericanAir first the pilot, then the catering...",22/02/15 13:22
5.69606E+17,negative,Flight Attendant Complaints,American,jddowsett,0,@AmericanAir but have been yet to receive assistance from one of your agents in securing a new connection. Many will now miss work tomorrow.,22/02/15 13:14
5.69606E+17,negative,Flight Attendant Complaints,American,jddowsett,0,@AmericanAir yet there are plenty of available AA agents at gates nearby who say they are unable to help customers from our flight.,22/02/15 13:12
5.69604E+17,negative,Flight Attendant Complaints,American,Texomagal5,0,@AmericanAir is this how you let your employees treat your loyal customers? #attackingbabymomma #crazinessintherockies,22/02/15 13:06
5.69601E+17,negative,Flight Attendant Complaints,American,stevereasnors,0,@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!,22/02/15 12:55
5.69599E+17,negative,Flight Attendant Complaints,American,otisday,0,@AmericanAir @yvonneokaka When do I get my personal response and apology for your crew's having forgotten to load baggage onto my flight?,22/02/15 12:45
5.69598E+17,negative,Flight Attendant Complaints,American,sigmanu56,0,@AmericanAir What's the status at DFW? Ticket agent at gate A9 was very rude and unhelpful.,22/02/15 12:43
5.69598E+17,negative,Flight Attendant Complaints,American,jadedhippie09,0,@AmericanAir i was spoken 2 like I'm an idiot and that is not OK!! I don't need to deal w/ that esp after the travel experience I've had,22/02/15 12:42
5.69592E+17,negative,Flight Attendant Complaints,American,Jess_JCW,0,"@AmericanAir &amp; if that wasn't enough, your staff have been so rude &amp; ignored passengers,don't think that should be accepted whatever reason",22/02/15 12:18
5.70114E+17,negative,Flight Booking Problems,Virgin America,jordanpichler,0,"@VirginAmerica hi! I just bked a cool birthday trip with you, but i can't add my elevate no. cause i entered my middle name during Flight Booking Problems 😢",23/02/15 22:52
5.70025E+17,negative,Flight Booking Problems,Virgin America,will_lenzenjr,0,"@VirginAmerica Hey, first time flyer next week - excited! But I'm having a hard time getting my flights added to my Elevate account. Help?",23/02/15 17:00
5.69996E+17,negative,Flight Booking Problems,Virgin America,murphicus,0,@VirginAmerica hi! i'm so excited about your $99 LGA-&gt;DAL deal- but i've been trying 2 book since last week &amp; the page never loads. thx!,23/02/15 15:05
5.69927E+17,negative,Flight Booking Problems,Virgin America,jsatk,0,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,23/02/15 10:29
5.69897E+17,negative,Flight Booking Problems,Virgin America,mattbunk,0,@virginamerica What is your phone number. I can't find who to call about a flight reservation.,23/02/15 8:29
5.69884E+17,negative,Flight Booking Problems,Virgin America,BeLeather,0,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,23/02/15 7:40
5.69741E+17,negative,Flight Booking Problems,Virgin America,usagibrian,0,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?",22/02/15 22:11
5.6962E+17,negative,Flight Booking Problems,Virgin America,GoShar2012,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,22/02/15 14:07
5.69608E+17,negative,Flight Booking Problems,Virgin America,Tyler_Starrine,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,22/02/15 13:23
5.69567E+17,negative,Flight Booking Problems,Virgin America,intlwriter,0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",22/02/15 10:38
5.69304E+17,negative,Flight Booking Problems,Virgin America,alexrkonrad,0,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,21/02/15 17:13
5.6929E+17,negative,Flight Booking Problems,Virgin America,MaximWheatley,0,@VirginAmerica Just DM'd. Same issue persisting.,21/02/15 16:19
5.69278E+17,negative,Flight Booking Problems,Virgin America,lexiesalas,0,@VirginAmerica trying to book a flight &amp; your site is down 😁,21/02/15 15:29
5.69224E+17,negative,Flight Booking Problems,Virgin America,propsonline,0,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,21/02/15 11:56
5.69212E+17,negative,Flight Booking Problems,Virgin America,josephschwegler,0,@VirginAmerica Site down? #help,21/02/15 11:06
5.69029E+17,negative,Flight Booking Problems,Virgin America,alanzeino,0,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ,20/02/15 23:00
5.68841E+17,negative,Flight Booking Problems,Virgin America,notthatnathan,0,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",20/02/15 10:32
5.68811E+17,negative,Flight Booking Problems,Virgin America,chrisaguiar88,0,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,20/02/15 8:36
5.68776E+17,negative,Flight Booking Problems,Virgin America,perMicah,0,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg,20/02/15 6:15
5.68662E+17,negative,Flight Booking Problems,Virgin America,davidhfe,0,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,19/02/15 22:44
5.68596E+17,negative,Flight Booking Problems,Virgin America,El_Nel_81,0,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,19/02/15 18:18
5.68585E+17,negative,Flight Booking Problems,Virgin America,zoelle,0,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",19/02/15 17:37
5.6852E+17,negative,Flight Booking Problems,Virgin America,jamonholmgren,0,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,19/02/15 13:18
5.68511E+17,negative,Flight Booking Problems,Virgin America,richeyvicious,0,@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,19/02/15 12:44
5.68497E+17,negative,Flight Booking Problems,Virgin America,taygarrett,0,"@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome",19/02/15 11:46
5.68259E+17,negative,Flight Booking Problems,Virgin America,gbone34,0,@VirginAmerica I'm pulling my hair out trying to book a flight with u. Your site doesn't work on iPhone or iPad.don't have a computer #help,18/02/15 20:03
5.68104E+17,negative,Flight Booking Problems,Virgin America,onewil,0,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,18/02/15 9:46
5.6777E+17,negative,Flight Booking Problems,Virgin America,paulhting,0,@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.,17/02/15 11:38
5.70299E+17,negative,Flight Booking Problems,United,Ashley_Jeffris,0,@united is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,24/02/15 11:08
5.70278E+17,negative,Flight Booking Problems,United,SEGrower,0,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.",24/02/15 9:44
5.70276E+17,negative,Flight Booking Problems,United,mattwbaker,0,@united - Why can't I get a boarding pass for my Austrian Airlines codeshare flight. Rebook incls a 6 hour layover &amp; I am stuck outside sec,24/02/15 9:36
5.70271E+17,negative,Flight Booking Problems,United,discobiscuit63,0,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,24/02/15 9:15
5.70269E+17,negative,Flight Booking Problems,United,getmeontop,0,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,24/02/15 9:08
5.70265E+17,negative,Flight Booking Problems,United,BillBra95467934,0,@united another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.,24/02/15 8:50
5.7026E+17,negative,Flight Booking Problems,United,mattbunk,0,@united What is your phone number. I can't find who to call about a flight reservation.,24/02/15 8:34
5.70246E+17,negative,Flight Booking Problems,United,fatwmnonthemtn,0,@united What's going on with your website? I'm Flight Booking Problems three tickets today and I've been booted off the system umpteen times.,24/02/15 7:35
